TeamId,TeamName,SubmissionDate,Score
2346655,Sylas,"2018-11-07 04:26:40",0.452
2347861,k.n.,"2018-11-07 04:27:58",0.622
2347890,"Arnold Kuo","2018-11-07 04:30:14",0.627
2348029,"Kostya Kravchenko","2018-11-07 04:55:37",0.076
2348029,"Kostya Kravchenko","2018-11-07 05:31:32",0.429
2347177,huiqin,"2018-11-07 05:35:53",0.613
2347900,Mathn,"2018-11-07 05:46:22",0.641
2346195,"Shujian with a single model","2018-11-07 06:00:56",0.617
2347026,wakame,"2018-11-07 06:04:30",0.623
2346987,NSK,"2018-11-07 06:10:27",0.629
2348118,Ancestral_Recall,"2018-11-07 06:22:07",0.641
2348063,AbhilashVJ,"2018-11-07 06:38:47",0.630
2348287,"Martin Bonardi","2018-11-07 06:40:04",0.612
2347121,TimothyDavidson,"2018-11-07 06:54:36",0.476
2346059,taindow,"2018-11-07 07:00:12",0.617
2348090,dust,"2018-11-07 07:06:12",0.607
2348277,Sergey,"2018-11-07 07:06:21",0.644
2346103,"Luca Massaron","2018-11-07 07:17:51",0.641
2348661,"rm -rf /","2018-11-07 07:22:12",0.076
2348661,"rm -rf /","2018-11-07 07:28:08",0.545
2348022,Raji,"2018-11-07 07:31:46",0.584
2348661,"rm -rf /","2018-11-07 07:32:56",0.629
2346823,JieWu,"2018-11-07 07:33:29",0.643
2348551,"Disquetteurs Quadripolaires","2018-11-07 07:34:35",0.000
2348551,"Disquetteurs Quadripolaires","2018-11-07 07:37:04",0.105
2348644,hiroaki,"2018-11-07 07:48:12",0.000
2348493,"Mohsin hasan","2018-11-07 07:55:55",0.651
2348559,silverstone,"2018-11-07 08:12:52",0.627
2347929,9sako6,"2018-11-07 08:15:27",0.621
2347981,SSD,"2018-11-07 08:16:18",0.595
2348551,"Disquetteurs Quadripolaires","2018-11-07 08:17:58",0.614
2346163,Mukesh,"2018-11-07 08:21:00",0.627
2348310,Bhupinder,"2018-11-07 08:22:02",0.526
2347408,Glen,"2018-11-07 08:23:08",0.631
2348661,"rm -rf /","2018-11-07 08:41:46",0.640
2347486,Genieliu,"2018-11-07 08:43:10",0.520
2346163,Mukesh,"2018-11-07 08:46:07",0.631
2348310,Bhupinder,"2018-11-07 08:48:53",0.639
2347929,9sako6,"2018-11-07 08:49:52",0.634
2348634,"Sandeep Kumar","2018-11-07 09:07:27",0.633
2348592,horohoro,"2018-11-07 09:08:34",0.645
2348969,lazylemmings,"2018-11-07 09:11:40",0.000
2347835,"Pamin Rangsikunpum","2018-11-07 09:14:40",0.000
2348969,lazylemmings,"2018-11-07 09:23:36",0.555
2354073,"SuperTeam bit.ly/2QBpVNv","2018-11-07 09:25:31",0.657
2347121,TimothyDavidson,"2018-11-07 09:31:35",0.632
2347929,9sako6,"2018-11-07 09:34:45",0.646
2346193,bobson,"2018-11-07 09:35:16",0.595
2348910,Satian,"2018-11-07 09:35:40",0.634
2346256,"Saurabh Bhandari","2018-11-07 09:36:37",0.415
2348022,Raji,"2018-11-07 09:37:02",0.636
2348747,"Nikhil Tomar","2018-11-07 09:38:27",0.593
2348995,iprapas,"2018-11-07 09:42:54",0.607
2348995,iprapas,"2018-11-07 09:43:20",0.633
2348868,madjuice,"2018-11-07 09:51:27",0.640
2345945,DataGeek,"2018-11-07 09:58:58",0.657
2348906,"Dan Ofer","2018-11-07 10:04:09",0.656
2348660,"Vladimir Demidov","2018-11-07 10:06:01",0.628
2346041,PLA,"2018-11-07 10:15:52",0.659
2349203,"Girish Mallya","2018-11-07 10:17:53",0.206
2348996,"Gabriel Joshua Miguel","2018-11-07 10:18:35",0.000
2348815,"Khoi Nguyen","2018-11-07 10:21:41",0.646
2346337,"Michal Haltuf","2018-11-07 10:28:23",0.661
2348910,Satian,"2018-11-07 10:32:10",0.637
2347433,"Hieu Nguyen","2018-11-07 10:42:42",0.636
2345945,DataGeek,"2018-11-07 10:45:52",0.662
2348660,"Vladimir Demidov","2018-11-07 10:52:17",0.631
2346493,ArzgirMan,"2018-11-07 10:54:29",0.630
2347835,"Pamin Rangsikunpum","2018-11-07 10:57:08",0.644
2349185,"Anna Novikova","2018-11-07 11:12:27",0.618
2349362,"Vadim Borisov","2018-11-07 11:16:25",0.561
2348559,silverstone,"2018-11-07 11:18:32",0.633
2348551,"Disquetteurs Quadripolaires","2018-11-07 11:21:18",0.658
2346490,LastRocky,"2018-11-07 11:22:04",0.645
2348931,"moe chabot","2018-11-07 11:27:44",0.525
2349470,nickil21,"2018-11-07 11:27:53",0.655
2348931,"moe chabot","2018-11-07 11:36:41",0.540
2348171,"Vladimir Larin","2018-11-07 11:39:30",0.625
2349185,"Anna Novikova","2018-11-07 11:48:05",0.637
2347966,xBuDer,"2018-11-07 11:50:14",0.493
2346493,ArzgirMan,"2018-11-07 11:52:54",0.649
2346590,"Doğuş KIDIK","2018-11-07 12:02:23",0.580
2348541,Jannen,"2018-11-07 12:11:00",0.600
2348931,"moe chabot","2018-11-07 12:12:19",0.550
2349469,"Chirag Jain","2018-11-07 12:13:35",0.421
2346490,LastRocky,"2018-11-07 12:15:32",0.646
2349185,"Anna Novikova","2018-11-07 12:17:38",0.638
2346269,DmitryS,"2018-11-07 12:19:33",0.604
2348660,"Vladimir Demidov","2018-11-07 12:21:21",0.634
2347221,5/7,"2018-11-07 12:24:50",0.622
2349638,GennadyShtekh,"2018-11-07 12:25:33",0.576
2349172,"Kiryl Liaushun","2018-11-07 12:28:37",0.638
2348541,Jannen,"2018-11-07 12:36:16",0.634
2348434,"Misha Lisovyi","2018-11-07 12:39:06",0.584
2347991,"Andrew Lukyanenko","2018-11-07 12:43:01",0.570
2347606,BigWhite,"2018-11-07 12:44:27",0.639
2348171,"Vladimir Larin","2018-11-07 12:45:12",0.627
2347929,9sako6,"2018-11-07 12:48:07",0.654
2348434,"Misha Lisovyi","2018-11-07 12:57:15",0.603
2348673,"Saurabh Kumar","2018-11-07 13:11:54",0.627
2348770,Fimochka,"2018-11-07 13:18:38",0.596
2349884,"Siddharth Yadav","2018-11-07 13:20:16",0.620
2348434,"Misha Lisovyi","2018-11-07 13:22:33",0.603
2346957,yaaku,"2018-11-07 13:24:31",0.610
2349612,"Chi T","2018-11-07 13:27:19",0.643
2348327,hippskill,"2018-11-07 13:27:52",0.624
2348541,Jannen,"2018-11-07 13:31:10",0.648
2349733,kojimar,"2018-11-07 13:32:47",0.583
2347177,huiqin,"2018-11-07 13:47:52",0.641
2350036,"Kirill Simakov","2018-11-07 13:51:23",0.585
2347404,qianqian,"2018-11-07 13:56:28",0.633
2349959,"Sturm und Drang","2018-11-07 13:56:32",0.642
2350116,"penguin fury","2018-11-07 14:02:19",0.632
2348660,"Vladimir Demidov","2018-11-07 14:08:19",0.636
2350028,pengjiaxin,"2018-11-07 14:12:44",0.632
2350132,"Arunkumar V Ramanan","2018-11-07 14:15:03",0.635
2346452,"Dan Emery","2018-11-07 14:18:49",0.599
2349733,kojimar,"2018-11-07 14:20:52",0.635
2350036,"Kirill Simakov","2018-11-07 14:21:57",0.624
2350030,"Gabriel Preda","2018-11-07 14:22:06",0.615
2347811,Tak42,"2018-11-07 14:25:46",0.564
2349995,"Tanmay Agrawal","2018-11-07 14:27:10",0.634
2348940,"Maksim Klimentyev","2018-11-07 14:31:35",0.205
2346059,taindow,"2018-11-07 14:47:29",0.644
2348306,il_buono,"2018-11-07 14:52:51",0.599
2347408,Glen,"2018-11-07 14:59:16",0.647
2350105,kambehmw,"2018-11-07 15:00:31",0.626
2350036,"Kirill Simakov","2018-11-07 15:01:36",0.655
2346472,"Mostafa ElAraby","2018-11-07 15:07:06",0.649
2349995,"Tanmay Agrawal","2018-11-07 15:09:58",0.645
2349505,"Zongyuan Hou","2018-11-07 15:12:40",0.605
2348776,"Tomas Rasymas","2018-11-07 15:12:59",0.212
2349205,"[ods.ai] nefedov_m","2018-11-07 15:19:42",0.523
2347482,"Simple model, No blend :)","2018-11-07 15:28:55",0.665
2349200,"Egor Lakomkin","2018-11-07 15:30:10",0.053
2350049,"Arthur  Llau","2018-11-07 15:30:16",0.638
2348524,"YouHan Lee","2018-11-07 15:33:51",0.584
2354073,"SuperTeam bit.ly/2QBpVNv","2018-11-07 15:35:54",0.661
2350165,skrcode,"2018-11-07 15:40:21",0.000
2350165,skrcode,"2018-11-07 15:41:58",0.113
2349733,kojimar,"2018-11-07 15:43:55",0.637
2349252,Tung_TheAccountant,"2018-11-07 15:46:07",0.619
2348239,Tamaki,"2018-11-07 15:46:39",0.113
2348592,horohoro,"2018-11-07 15:50:31",0.647
2350152,habakan,"2018-11-07 15:50:48",0.590
2350599,"Riccardo Gallina","2018-11-07 15:56:49",0.640
2350731,Jonny,"2018-11-07 16:07:48",0.607
2348493,"Mohsin hasan","2018-11-07 16:12:00",0.681
2347495,"Phat Hoang","2018-11-07 16:12:48",0.646
2350030,"Gabriel Preda","2018-11-07 16:13:19",0.644
2345960,"Yours Insincerly","2018-11-07 16:13:48",0.626
2346743,"Yair Beer","2018-11-07 16:15:01",0.634
2346059,taindow,"2018-11-07 16:20:39",0.648
2350567,"Mathurin Aché","2018-11-07 16:20:48",0.619
2347861,k.n.,"2018-11-07 16:21:27",0.631
2350152,habakan,"2018-11-07 16:22:28",0.637
2347991,"Andrew Lukyanenko","2018-11-07 16:32:13",0.610
2346452,"Dan Emery","2018-11-07 16:35:19",0.605
2349884,"Siddharth Yadav","2018-11-07 16:42:08",0.651
2350525,"Luis Andre Dutra e Silva","2018-11-07 16:48:44",0.641
2348996,"Gabriel Joshua Miguel","2018-11-07 16:50:39",0.617
2346950,tereka,"2018-11-07 16:54:20",0.637
2350536,"Carlo Lepelaars","2018-11-07 17:04:31",0.639
2350854,"Rajesh Shreedhar","2018-11-07 17:23:42",0.635
2349703,"Bruno G. do Amaral","2018-11-07 17:30:35",0.607
2349703,"Bruno G. do Amaral","2018-11-07 17:30:57",0.623
2347995,"Sergei Fironov","2018-11-07 17:37:04",0.615
2346595,"Rafael Barbosa","2018-11-07 18:07:25",0.567
2345960,"Yours Insincerly","2018-11-07 18:11:41",0.634
2350922,burger,"2018-11-07 18:12:31",0.320
2348996,"Gabriel Joshua Miguel","2018-11-07 18:14:18",0.635
2348480,vijaygupta,"2018-11-07 18:16:23",0.629
2347221,5/7,"2018-11-07 18:20:32",0.633
2347995,"Sergei Fironov","2018-11-07 18:23:13",0.646
2350935,"Prashant Kikani","2018-11-07 18:28:15",0.640
2347844,MotJuMi,"2018-11-07 18:36:10",0.562
2348208,S&M,"2018-11-07 18:42:00",0.656
2348815,"Khoi Nguyen","2018-11-07 18:43:41",0.658
2349200,"Egor Lakomkin","2018-11-07 18:44:29",0.600
2351287,Smilence,"2018-11-07 18:48:27",0.642
2349769,"No Ensemble. One Model","2018-11-07 18:56:24",0.636
2348946,ynktk,"2018-11-07 18:56:39",0.675
2349638,GennadyShtekh,"2018-11-07 18:59:00",0.605
2351616,jacobian,"2018-11-07 19:02:10",0.076
2351260,"Simon Moisselin","2018-11-07 19:04:38",0.628
2350780,Silogram,"2018-11-07 19:07:43",0.635
2356725,Insincere_Spoilers,"2018-11-07 19:16:08",0.534
2346830,"James Requa","2018-11-07 19:18:36",0.649
2351348,"Max Burak","2018-11-07 19:20:25",0.067
2351482,"Anastasia Romanova","2018-11-07 19:22:32",0.497
2354073,"SuperTeam bit.ly/2QBpVNv","2018-11-07 19:23:57",0.677
2351558,"Pragadeesh Suresh Babu","2018-11-07 19:30:37",0.646
2349883,"David Luo","2018-11-07 19:33:29",0.459
2347542,SRK,"2018-11-07 19:34:16",0.674
2354073,"SuperTeam bit.ly/2QBpVNv","2018-11-07 19:38:23",0.678
2348747,"Nikhil Tomar","2018-11-07 19:39:14",0.601
2351716,rednivrug,"2018-11-07 19:44:35",0.639
2351348,"Max Burak","2018-11-07 19:48:30",0.646
2346754,"Siarhei Fedartsou","2018-11-07 19:53:00",0.464
2351560,"Khajan Singh Bisht","2018-11-07 19:58:59",0.629
2348760,hightensan,"2018-11-07 20:03:17",0.621
2349200,"Egor Lakomkin","2018-11-07 20:03:18",0.628
2348306,il_buono,"2018-11-07 20:03:38",0.607
2351475,Aris,"2018-11-07 20:06:39",0.596
2351716,rednivrug,"2018-11-07 20:09:49",0.641
2348327,hippskill,"2018-11-07 20:19:26",0.629
2352128,"Somnath Rakshit","2018-11-07 20:25:38",0.652
2351895,Marek,"2018-11-07 20:27:43",0.630
2346302,为了联盟！,"2018-11-07 20:28:53",0.575
2351350,LiZhang,"2018-11-07 20:30:12",0.625
2351860,gypsy,"2018-11-07 20:30:55",0.143
2352215,"Alper Koc","2018-11-07 20:42:34",0.616
2348863,"Lyalikov Artyom","2018-11-07 20:56:31",0.000
2351558,"Pragadeesh Suresh Babu","2018-11-07 21:02:24",0.668
2351895,Marek,"2018-11-07 21:03:57",0.635
2348863,"Lyalikov Artyom","2018-11-07 21:05:13",0.540
2349469,"Chirag Jain","2018-11-07 21:10:37",0.535
2352280,"Igor Bobriakov","2018-11-07 21:12:02",0.635
2348685,"Alex Tran","2018-11-07 21:14:41",0.344
2351364,"Anne Clark","2018-11-07 21:17:20",0.306
2351631,"Jaden F","2018-11-07 21:17:32",0.667
2346419,"Ludwig Schmid","2018-11-07 21:18:12",0.615
2347026,wakame,"2018-11-07 21:22:58",0.636
2352499,gizl,"2018-11-07 21:24:05",0.449
2346056,JohnM,"2018-11-07 21:30:59",0.563
2351716,rednivrug,"2018-11-07 21:32:13",0.665
2349404,el_matador_19,"2018-11-07 21:33:23",0.579
2349726,"Patryk Binkowski","2018-11-07 21:37:01",0.667
2352412,"Samu Tamminen","2018-11-07 21:38:08",0.449
2351283,"Surajit Dey","2018-11-07 21:40:21",0.569
2346805,"Pierre Tisseur","2018-11-07 21:44:45",0.673
2352479,ShedrickBridgeforth,"2018-11-07 21:45:29",0.671
2346493,ArzgirMan,"2018-11-07 21:50:30",0.657
2346436,Möbius,"2018-11-07 21:53:10",0.594
2347811,Tak42,"2018-11-07 22:02:15",0.608
2351364,"Anne Clark","2018-11-07 22:05:48",0.428
2352491,alijs,"2018-11-07 22:09:16",0.671
2352529,"Hala Kuwatly","2018-11-07 22:13:36",0.631
2349883,"David Luo","2018-11-07 22:15:06",0.522
2348776,"Tomas Rasymas","2018-11-07 22:16:24",0.637
2345948,Zach,"2018-11-07 22:26:07",0.672
2346819,"Amol Deshmukh","2018-11-07 22:26:49",0.000
2351364,"Anne Clark","2018-11-07 22:30:09",0.511
2352517,"Georg Wilhelm Friedrich Hegel","2018-11-07 22:38:35",0.634
2351260,"Simon Moisselin","2018-11-07 22:41:24",0.662
2349883,"David Luo","2018-11-07 22:41:48",0.548
2351167,DaniyarM,"2018-11-07 22:45:07",0.573
2351749,"Anshul Rai","2018-11-07 22:45:59",0.598
2346743,"Yair Beer","2018-11-07 22:59:34",0.657
2351439,"Luciano Carlos","2018-11-07 23:11:02",0.667
2352233,"Oussama Errabia","2018-11-07 23:12:22",0.675
2347026,wakame,"2018-11-07 23:12:55",0.668
2352952,"Bogdan Puida","2018-11-07 23:21:50",0.634
2351984,"Paulo Pinto","2018-11-07 23:26:21",0.666
2352580,"Alexey Mogilnikov","2018-11-07 23:31:29",0.059
2348655,Zolotnik,"2018-11-07 23:36:17",0.652
2346302,为了联盟！,"2018-11-07 23:44:00",0.603
2351607,studiocardo,"2018-11-07 23:51:36",0.000
2347911,lin,"2018-11-07 23:51:41",0.141
2351749,"Anshul Rai","2018-11-07 23:56:59",0.622
2353022,"Youri Matiounine","2018-11-07 23:59:18",0.485
2348551,"Disquetteurs Quadripolaires","2018-11-08 00:00:07",0.671
2351260,"Simon Moisselin","2018-11-08 00:00:54",0.671
2353048,AlmoEDA,"2018-11-08 00:14:33",0.635
2347099,cer_ml,"2018-11-08 00:17:01",0.650
2351984,"Paulo Pinto","2018-11-08 00:18:50",0.668
2346861,NxGTR,"2018-11-08 00:29:31",0.656
2347966,xBuDer,"2018-11-08 00:33:58",0.518
2346830,"James Requa","2018-11-08 00:39:11",0.667
2349290,NarahariBM,"2018-11-08 01:01:23",0.667
2353093,HeraldoEspozel,"2018-11-08 01:02:03",0.628
2432795,"Don Antonio","2018-11-08 01:02:12",0.670
2346195,"Shujian with a single model","2018-11-08 01:03:19",0.664
2347248,kg_joi,"2018-11-08 01:11:04",0.574
2347929,9sako6,"2018-11-08 01:12:32",0.654
2351510,Argo,"2018-11-08 01:21:51",0.555
2352664,"Rajesh Panthri","2018-11-08 01:25:30",0.652
2347811,Tak42,"2018-11-08 01:26:54",0.634
2351168,"cookie monster","2018-11-08 01:36:13",0.531
2347433,"Hieu Nguyen","2018-11-08 01:56:45",0.644
2349942,"Ruslan  Talipov","2018-11-08 02:06:58",0.530
2350084,baseline,"2018-11-08 02:08:52",0.000
2348493,"Mohsin hasan","2018-11-08 02:09:37",0.681
2348337,"Ashish Patel(阿希什)","2018-11-08 02:10:37",0.650
2347177,huiqin,"2018-11-08 02:12:07",0.673
2347861,k.n.,"2018-11-08 02:22:04",0.671
2353022,"Youri Matiounine","2018-11-08 02:26:59",0.604
2353072,zacstewart,"2018-11-08 02:35:53",0.555
2350152,habakan,"2018-11-08 02:38:04",0.660
2353417,ggsddu,"2018-11-08 02:38:38",0.668
2347811,Tak42,"2018-11-08 02:55:11",0.640
2353048,AlmoEDA,"2018-11-08 02:58:56",0.666
2346861,NxGTR,"2018-11-08 03:01:37",0.674
2353734,Prajjwal,"2018-11-08 03:10:58",0.669
2347384,sora,"2018-11-08 03:13:43",0.159
2348524,"YouHan Lee","2018-11-08 03:15:04",0.624
2353762,JimmyTran,"2018-11-08 03:19:07",0.655
2347881,"Lachlan Mares","2018-11-08 03:20:40",0.646
2351965,arth,"2018-11-08 03:21:05",0.562
2351646,"Lawrence Chernin","2018-11-08 03:29:35",0.652
2351643,daijin12,"2018-11-08 03:33:05",0.625
2347606,BigWhite,"2018-11-08 03:38:14",0.649
2353205,rahulpshah,"2018-11-08 03:41:32",0.364
2353831,"Jared Rand","2018-11-08 03:46:04",0.491
2349505,"Zongyuan Hou","2018-11-08 03:52:40",0.665
2348760,hightensan,"2018-11-08 03:56:44",0.670
2352415,AJF,"2018-11-08 03:57:13",0.519
2351168,"cookie monster","2018-11-08 03:58:50",0.668
2346195,"Shujian with a single model","2018-11-08 04:05:19",0.672
2349152,"Sicong Chen","2018-11-08 04:05:35",0.664
2351098,InAFlash,"2018-11-08 04:13:31",0.620
2354011,"Alimbekov Renat [dsmlkz]","2018-11-08 04:23:05",0.669
2351262,Mahitha,"2018-11-08 04:23:26",0.641
2353893,AboveTeamsAreOverfitting,"2018-11-08 04:30:05",0.113
2351455,"Ranojoy Barua","2018-11-08 04:32:03",0.113
2354283,"Sergeeva Sofiya","2018-11-08 04:37:38",0.667
2347400,"Riku Suzuki","2018-11-08 04:40:32",0.670
2352043,"Zabir Al Nazi Nabil","2018-11-08 04:46:32",0.109
2349505,"Zongyuan Hou","2018-11-08 04:52:58",0.668
2347121,TimothyDavidson,"2018-11-08 04:58:07",0.643
2347384,sora,"2018-11-08 04:59:08",0.668
2347211,"Yutaka Sawai","2018-11-08 04:59:50",0.505
2353859,AbhijeetMulgund,"2018-11-08 05:00:10",0.571
2346861,NxGTR,"2018-11-08 05:04:12",0.676
2353659,"Matt Warkentin","2018-11-08 05:07:05",0.000
2349469,"Chirag Jain","2018-11-08 05:09:23",0.667
2353912,"Takeshi Kondo","2018-11-08 05:18:32",0.555
2349973,"Yuchen Zhong","2018-11-08 05:22:50",0.560
2347267,Miles,"2018-11-08 05:26:29",0.611
2348111,Wengyp,"2018-11-08 05:28:40",0.658
2346494,AndrewOrtman,"2018-11-08 05:31:59",0.030
2349769,"No Ensemble. One Model","2018-11-08 05:32:05",0.668
2354437,jazivxt,"2018-11-08 05:32:06",0.457
2352983,Buzki,"2018-11-08 05:34:46",0.627
2351879,"Maksym Kysylov","2018-11-08 05:41:13",0.532
2350053,kagSen,"2018-11-08 05:42:10",0.635
2353957,MV®,"2018-11-08 05:47:16",0.667
2352499,gizl,"2018-11-08 05:48:35",0.598
2353228,Tanrei(nama),"2018-11-08 05:48:38",0.087
2353912,"Takeshi Kondo","2018-11-08 05:53:08",0.603
2354437,jazivxt,"2018-11-08 05:55:18",0.493
2348253,GolemMaking,"2018-11-08 05:55:40",0.582
2346297,大梦谁先觉,"2018-11-08 06:09:11",0.667
2349325,AnkitPaliwal,"2018-11-08 06:18:22",0.454
2346270,RooT,"2018-11-08 06:18:37",0.596
2348022,Raji,"2018-11-08 06:29:23",0.639
2362093,"Pietro Marinelli","2018-11-08 06:33:56",0.610
2347731,"Tetyana Yatsenko","2018-11-08 06:34:55",0.667
2348673,"Saurabh Kumar","2018-11-08 06:35:13",0.668
2348815,"Khoi Nguyen","2018-11-08 06:36:34",0.670
2346655,Sylas,"2018-11-08 06:41:42",0.506
2349959,"Sturm und Drang","2018-11-08 06:45:30",0.667
2354437,jazivxt,"2018-11-08 06:45:42",0.513
2347495,"Phat Hoang","2018-11-08 06:47:54",0.670
2350935,"Prashant Kikani","2018-11-08 06:48:35",0.668
2351879,"Maksym Kysylov","2018-11-08 06:48:51",0.627
2347897,"Haroon Ahmed","2018-11-08 06:53:27",0.584
2354646,"Rajat Ranjan","2018-11-08 06:53:29",0.436
2351750,"Kartik Godawat","2018-11-08 06:55:11",0.666
2354890,SteveKane,"2018-11-08 06:55:52",0.000
2354890,SteveKane,"2018-11-08 06:57:48",0.029
2354890,SteveKane,"2018-11-08 07:02:14",0.031
2354890,SteveKane,"2018-11-08 07:04:55",0.146
2354644,"Anubhav Bhardwaj","2018-11-08 07:05:02",0.516
2354797,whitebird,"2018-11-08 07:05:33",0.668
2354677,mike,"2018-11-08 07:06:40",0.585
2347300,nkjiangsy,"2018-11-08 07:11:31",0.680
2346710,"Atanas Atanasov","2018-11-08 07:21:47",0.667
2352744,SimonW,"2018-11-08 07:31:22",0.609
2353981,nailo,"2018-11-08 07:32:41",0.670
2353228,Tanrei(nama),"2018-11-08 07:36:07",0.300
2354775,Bharath,"2018-11-08 07:36:37",0.623
2348339,"Chenyang Huang","2018-11-08 07:40:04",0.000
2347929,9sako6,"2018-11-08 07:40:17",0.662
2348339,"Chenyang Huang","2018-11-08 07:42:30",0.488
2346823,JieWu,"2018-11-08 07:43:16",0.666
2351716,rednivrug,"2018-11-08 07:45:40",0.670
2354073,"SuperTeam bit.ly/2QBpVNv","2018-11-08 07:50:05",0.679
2348277,Sergey,"2018-11-08 07:53:10",0.669
2354281,"JiaXian Kwok","2018-11-08 07:53:52",0.521
2350165,skrcode,"2018-11-08 08:06:03",0.429
2355051,Done,"2018-11-08 08:07:27",0.670
2351879,"Maksym Kysylov","2018-11-08 08:16:18",0.644
2355099,"Firat Gonen","2018-11-08 08:16:19",0.607
2348118,Ancestral_Recall,"2018-11-08 08:16:35",0.651
2345952,"Nick Brooks","2018-11-08 08:20:11",0.432
