TeamId,TeamName,SubmissionDate,Score
2188955,"Rian Goossens","2018-10-05 23:20:34",0.035
2188301,"Supun Nakandala","2018-10-06 00:02:25",0.093
2188422,laohu,"2018-10-06 01:01:08",0.077
2188223,emptyewer,"2018-10-06 01:01:41",0.043
2188448,Brian,"2018-10-06 01:24:04",0.140
2184776,"Luis Andre Dutra e Silva","2018-10-06 01:33:18",0.050
2190702,Lathwal,"2018-10-06 01:38:59",0.111
2184658,"Tetyana Yatsenko","2018-10-06 01:50:20",0.052
2190753,"Kunwar Raj Singh","2018-10-06 01:53:45",0.237
2188223,emptyewer,"2018-10-06 03:35:17",0.044
2195862,NxGTR,"2018-10-06 06:08:41",0.111
2191124,Kernels,"2018-10-06 06:24:47",0.111
2186121,"Azat Davletshin","2018-10-06 07:28:21",0.387
2184658,"Tetyana Yatsenko","2018-10-06 07:59:58",0.111
2196249,tamreff3290,"2018-10-06 08:53:00",0.108
2196249,tamreff3290,"2018-10-06 08:54:36",0.111
2191394,"Joni Juvonen","2018-10-06 09:38:02",0.053
2188310,"Alexander Teplyuk","2018-10-06 09:41:43",0.054
2195761,"Avinash Rai","2018-10-06 10:19:19",0.027
2195761,"Avinash Rai","2018-10-06 10:21:41",0.050
2190975,Florentina,"2018-10-06 11:22:18",0.111
2186178,"Mana Leak","2018-10-06 11:48:56",0.111
2188777,Andreisun,"2018-10-06 12:03:16",0.111
2261835,Dieter,"2018-10-06 12:34:15",0.111
2186633,"Guglielmo Camporese","2018-10-06 12:53:34",0.125
2185611,XERQ,"2018-10-06 14:39:20",0.019
2188626,GeTi,"2018-10-06 14:48:34",0.042
2188310,"Alexander Teplyuk","2018-10-06 15:22:24",0.060
2186633,"Guglielmo Camporese","2018-10-06 16:03:28",0.168
2248661,mozg,"2018-10-06 16:05:25",0.062
2192642,"Vitaly Byrachonok","2018-10-06 16:33:00",0.081
2186633,"Guglielmo Camporese","2018-10-06 16:48:58",0.180
2198002,"Ayman Khalafallah","2018-10-06 17:54:43",0.111
2186121,"Azat Davletshin","2018-10-06 17:59:59",0.392
2190753,"Kunwar Raj Singh","2018-10-06 18:14:53",0.289
2185611,XERQ,"2018-10-06 18:30:29",0.083
2188661,MykolaSharhan,"2018-10-06 19:26:10",0.000
2248661,mozg,"2018-10-06 19:44:54",0.064
2198212,"Wireless Infidelity","2018-10-06 21:22:11",0.019
2196741,Prasaad,"2018-10-06 22:51:01",0.044
2188223,emptyewer,"2018-10-06 23:14:40",0.057
2188955,"Rian Goossens","2018-10-06 23:30:40",0.068
2188955,"Rian Goossens","2018-10-07 00:00:19",0.111
2190392,georgeseif,"2018-10-07 00:31:45",0.020
2190392,georgeseif,"2018-10-07 00:39:04",0.022
2187076,Hemant,"2018-10-07 02:29:57",0.031
2190220,stormstone,"2018-10-07 02:42:52",0.111
2184493,"Martin Bonardi","2018-10-07 03:02:24",0.055
2190753,"Kunwar Raj Singh","2018-10-07 03:25:24",0.305
2198036,"Ben Harris","2018-10-07 03:28:35",0.027
2190392,georgeseif,"2018-10-07 03:31:05",0.078
2198036,"Ben Harris","2018-10-07 03:31:14",0.206
2188448,Brian,"2018-10-07 04:51:59",0.155
2188448,Brian,"2018-10-07 05:14:17",0.161
2188448,Brian,"2018-10-07 05:15:19",0.163
2190125,SmartSpotters,"2018-10-07 05:23:27",0.111
2184431,SouravSingh,"2018-10-07 06:11:07",0.111
2195761,"Avinash Rai","2018-10-07 06:19:42",0.124
2199666,borislavmilkov,"2018-10-07 06:46:51",0.111
2307385,"torched wursts","2018-10-07 07:02:32",0.162
2190776,"Wills C","2018-10-07 07:18:50",0.064
2199365,"Sunkyu Park","2018-10-07 08:12:36",0.120
2191394,"Joni Juvonen","2018-10-07 10:18:40",0.090
2190753,"Kunwar Raj Singh","2018-10-07 10:45:51",0.332
2188303,E.P.K,"2018-10-07 10:48:16",0.064
2186633,"Guglielmo Camporese","2018-10-07 10:51:15",0.217
2196741,Prasaad,"2018-10-07 11:01:34",0.047
2192512,Sergey,"2018-10-07 11:06:31",0.054
2186633,"Guglielmo Camporese","2018-10-07 11:41:01",0.220
2192642,"Vitaly Byrachonok","2018-10-07 12:13:23",0.127
2189582,"Ricardo Rendall","2018-10-07 12:50:35",0.111
2201696,Placeholder,"2018-10-07 12:51:57",0.149
2187372,"Steven Reitsma","2018-10-07 13:09:58",0.162
2195805,"Fakhir Ali","2018-10-07 14:01:11",0.061
2189918,🔬,"2018-10-07 14:17:18",0.334
2199365,"Sunkyu Park","2018-10-07 14:19:02",0.284
2185611,XERQ,"2018-10-07 14:26:42",0.245
2195805,"Fakhir Ali","2018-10-07 14:27:03",0.069
2195805,"Fakhir Ali","2018-10-07 14:29:38",0.074
2188303,E.P.K,"2018-10-07 14:48:58",0.092
2191394,"Joni Juvonen","2018-10-07 16:46:21",0.167
2186049,Marek,"2018-10-07 17:32:07",0.055
2201584,"Data Craze","2018-10-07 18:02:45",0.050
2192642,"Vitaly Byrachonok","2018-10-07 18:23:03",0.262
2188858,"Amit Kumar Jaiswal","2018-10-07 18:44:22",0.262
2201495,JoTjern,"2018-10-07 18:50:44",0.019
2187334,"Kuzma Khrabrov","2018-10-07 18:52:15",0.064
2190753,"Kunwar Raj Singh","2018-10-07 18:58:43",0.336
2188591,"Free Radicals","2018-10-07 19:00:32",0.052
2194520,Trang,"2018-10-07 19:05:20",0.014
2188649,lovekey,"2018-10-07 19:44:00",0.040
2189001,HamzaFarhan,"2018-10-07 20:10:32",0.083
2187334,"Kuzma Khrabrov","2018-10-07 20:20:19",0.070
2187334,"Kuzma Khrabrov","2018-10-07 20:22:05",0.089
2184471,sggpls,"2018-10-07 20:48:23",0.262
2201980,OrKatz,"2018-10-07 20:49:54",0.088
2201980,OrKatz,"2018-10-07 20:50:35",0.262
2187372,"Steven Reitsma","2018-10-07 21:17:18",0.293
2188808,"Daniel Möller","2018-10-07 21:34:19",0.041
2198036,"Ben Harris","2018-10-07 22:01:38",0.227
2184048,schlerp,"2018-10-07 22:08:39",0.152
2189001,HamzaFarhan,"2018-10-07 22:13:56",0.086
2307385,"torched wursts","2018-10-07 22:19:37",0.164
2189585,gavrand,"2018-10-07 22:42:54",0.262
2188245,Iafoss,"2018-10-07 23:24:48",0.052
2188223,emptyewer,"2018-10-07 23:34:19",0.065
2199365,"Sunkyu Park","2018-10-07 23:45:14",0.351
2190392,georgeseif,"2018-10-07 23:53:22",0.240
2188245,Iafoss,"2018-10-08 01:08:28",0.057
2188996,"Md Rifat Arefin","2018-10-08 01:39:58",0.043
2192772,S.Pramod,"2018-10-08 01:43:39",0.044
2190702,Lathwal,"2018-10-08 02:42:24",0.262
2194903,"Sergey Sysoev","2018-10-08 02:44:55",0.111
2190249,"Ray Troop","2018-10-08 03:10:34",0.243
2188301,"Supun Nakandala","2018-10-08 03:45:10",0.160
2188245,Iafoss,"2018-10-08 04:04:54",0.064
2190951,"Sachin Prabhu","2018-10-08 04:21:59",0.039
2190951,"Sachin Prabhu","2018-10-08 04:23:44",0.044
2190951,"Sachin Prabhu","2018-10-08 04:24:26",0.091
2189139,JacksonIsaac,"2018-10-08 04:36:14",0.047
2188303,E.P.K,"2018-10-08 04:51:35",0.114
2203184,Nooh,"2018-10-08 05:12:41",0.262
2191124,Kernels,"2018-10-08 06:03:42",0.262
2188301,"Supun Nakandala","2018-10-08 06:05:43",0.195
2185646,"Mathurin Aché","2018-10-08 06:13:21",0.262
2188294,Anonimity,"2018-10-08 06:17:42",0.082
2187372,"Steven Reitsma","2018-10-08 06:47:21",0.382
2186049,Marek,"2018-10-08 07:27:40",0.191
2197018,"Victor Zhao","2018-10-08 08:19:28",0.028
2307385,"torched wursts","2018-10-08 08:25:47",0.358
2200285,vijaygupta,"2018-10-08 08:26:56",0.059
2187334,"Kuzma Khrabrov","2018-10-08 08:53:08",0.231
2185654,FSA,"2018-10-08 09:12:51",0.262
2186633,"Guglielmo Camporese","2018-10-08 09:23:54",0.229
2185782,"Christoffer G","2018-10-08 09:49:27",0.109
2188051,"Ivan Meleshko","2018-10-08 10:02:17",0.376
2186178,"Mana Leak","2018-10-08 10:09:30",0.262
2195761,"Avinash Rai","2018-10-08 11:10:29",0.246
2199365,"Sunkyu Park","2018-10-08 11:56:23",0.364
2185782,"Christoffer G","2018-10-08 12:05:50",0.131
2188626,GeTi,"2018-10-08 12:30:25",0.049
2195761,"Avinash Rai","2018-10-08 13:25:44",0.262
2188808,"Daniel Möller","2018-10-08 13:27:33",0.056
2188294,Anonimity,"2018-10-08 13:35:43",0.102
2204367,LarsHulstaert,"2018-10-08 14:08:08",0.140
2184658,"Tetyana Yatsenko","2018-10-08 14:15:59",0.262
2185782,"Christoffer G","2018-10-08 14:24:42",0.155
2184625,"A team","2018-10-08 14:36:35",0.112
2194520,Trang,"2018-10-08 15:38:15",0.035
2195805,"Fakhir Ali","2018-10-08 15:40:53",0.111
2190872,"Nikhil Tomar","2018-10-08 16:11:07",0.141
2190351,KnowThruConfocal,"2018-10-08 16:20:42",0.212
2198212,"Wireless Infidelity","2018-10-08 16:22:59",0.110
2196478,"Tanmay Agrawal","2018-10-08 16:44:08",0.070
2196253,"Francisco de Abreu e Lima","2018-10-08 16:59:28",0.096
2194176,cschavis,"2018-10-08 17:24:30",0.032
2186049,Marek,"2018-10-08 17:25:33",0.244
2188669,Tensorboy,"2018-10-08 17:44:46",0.220
2188669,Tensorboy,"2018-10-08 17:45:08",0.243
2189139,JacksonIsaac,"2018-10-08 17:52:04",0.175
2185646,"Mathurin Aché","2018-10-08 18:02:39",0.285
2204367,LarsHulstaert,"2018-10-08 18:28:05",0.291
2189292,"Michal Haltuf","2018-10-08 20:24:32",0.111
2188349,"HPI (Human Protein Identification)","2018-10-08 20:45:51",0.091
2187330,"Vilen Jumutc","2018-10-08 20:46:35",0.031
2189001,HamzaFarhan,"2018-10-08 20:49:43",0.160
2189001,HamzaFarhan,"2018-10-08 20:56:15",0.168
2189001,HamzaFarhan,"2018-10-08 21:00:24",0.173
2205374,"Oleg Panichev","2018-10-08 21:27:06",0.007
2205374,"Oleg Panichev","2018-10-08 21:28:30",0.055
2261835,Dieter,"2018-10-08 21:49:53",0.262
2187330,"Vilen Jumutc","2018-10-08 21:59:08",0.043
2192800,"Aytaç Genç ","2018-10-08 22:11:28",0.006
2187117,"Time is Money Friend!","2018-10-08 22:11:57",0.030
2187330,"Vilen Jumutc","2018-10-08 22:33:55",0.061
2189209,"Niall Moran","2018-10-08 22:49:47",0.028
2197018,"Victor Zhao","2018-10-08 23:13:39",0.264
2194520,Trang,"2018-10-08 23:27:49",0.122
2250737,BroadwayView,"2018-10-09 00:27:59",0.060
2193261,"Fionnán Alt","2018-10-09 00:46:17",0.027
2194176,cschavis,"2018-10-09 00:58:44",0.103
2250737,BroadwayView,"2018-10-09 01:31:24",0.096
2203666,something4kag,"2018-10-09 02:01:38",0.242
2184625,"A team","2018-10-09 02:21:46",0.197
2184493,"Martin Bonardi","2018-10-09 02:30:03",0.262
2193261,"Fionnán Alt","2018-10-09 02:42:46",0.028
2203794,Nobody,"2018-10-09 02:50:23",0.052
2183992,MT,"2018-10-09 03:28:01",0.308
2189417,"Nguyen Khanh","2018-10-09 03:46:41",0.159
2190212,"Karl Heyer","2018-10-09 03:48:09",0.185
2195862,NxGTR,"2018-10-09 03:55:45",0.262
2191060,Nisonoff,"2018-10-09 04:44:34",0.055
2189566,"James Requa","2018-10-09 04:49:56",0.241
2191060,Nisonoff,"2018-10-09 04:50:03",0.304
2191060,Nisonoff,"2018-10-09 05:41:36",0.367
2187570,"Mike ","2018-10-09 05:47:35",0.000
2187570,"Mike ","2018-10-09 05:49:46",0.179
2200285,vijaygupta,"2018-10-09 05:58:27",0.063
2191060,Nisonoff,"2018-10-09 05:58:38",0.368
2203794,Nobody,"2018-10-09 06:38:50",0.164
2212461,"Carrie Lui","2018-10-09 06:42:11",0.262
2191254,"Oskar Vuola","2018-10-09 07:16:57",0.040
2189951,ywkim,"2018-10-09 07:18:10",0.025
2210235,"Rich He","2018-10-09 07:34:08",0.230
2194483,foxyveta,"2018-10-09 07:58:27",0.050
2187330,"Vilen Jumutc","2018-10-09 07:59:37",0.072
2194483,foxyveta,"2018-10-09 08:29:07",0.082
2187117,"Time is Money Friend!","2018-10-09 09:16:54",0.063
2187117,"Time is Money Friend!","2018-10-09 09:34:28",0.111
2193261,"Fionnán Alt","2018-10-09 09:42:18",0.083
2185782,"Christoffer G","2018-10-09 09:49:43",0.199
2195677,"Shubh Chatterjee","2018-10-09 09:58:13",0.028
2190951,"Sachin Prabhu","2018-10-09 09:58:29",0.146
2195677,"Shubh Chatterjee","2018-10-09 10:12:39",0.059
2201696,Placeholder,"2018-10-09 11:40:36",0.190
2188808,"Daniel Möller","2018-10-09 12:32:17",0.062
2189001,HamzaFarhan,"2018-10-09 12:37:07",0.208
2204367,LarsHulstaert,"2018-10-09 12:57:57",0.305
2214892,"Juan C Esquivel","2018-10-09 13:14:26",0.019
2190220,stormstone,"2018-10-09 13:15:21",0.262
2193261,"Fionnán Alt","2018-10-09 13:27:12",0.163
2189001,HamzaFarhan,"2018-10-09 14:17:47",0.208
2201495,JoTjern,"2018-10-09 14:40:47",0.025
2190975,Florentina,"2018-10-09 14:49:33",0.262
2201236,"Ramiro Debbe","2018-10-09 15:10:44",0.048
2207199,"P. Breton","2018-10-09 16:19:42",0.003
2205052,FerasOdeh,"2018-10-09 16:20:37",0.036
2189209,"Niall Moran","2018-10-09 16:22:06",0.189
2196018,"Roman Garza","2018-10-09 17:11:29",0.062
2196018,"Roman Garza","2018-10-09 17:15:36",0.072
2196018,"Roman Garza","2018-10-09 17:16:29",0.087
2196018,"Roman Garza","2018-10-09 17:17:21",0.102
2201495,JoTjern,"2018-10-09 17:26:42",0.111
2188448,Brian,"2018-10-09 18:15:26",0.174
2207199,"P. Breton","2018-10-09 18:23:33",0.097
2192900,"Ricky Wong","2018-10-09 18:52:17",0.025
2207199,"P. Breton","2018-10-09 19:13:05",0.100
2188808,"Daniel Möller","2018-10-09 19:56:40",0.081
2207199,"P. Breton","2018-10-09 19:56:55",0.105
2188422,laohu,"2018-10-09 20:43:30",0.225
2188422,laohu,"2018-10-09 20:44:14",0.234
2188908,"Nacho Garcia","2018-10-09 21:01:06",0.207
2190951,"Sachin Prabhu","2018-10-09 21:11:03",0.166
2192199,"Aleksey Alekseev","2018-10-09 21:21:31",0.214
2188349,"HPI (Human Protein Identification)","2018-10-09 21:53:24",0.156
2188955,"Rian Goossens","2018-10-09 22:07:07",0.112
2188955,"Rian Goossens","2018-10-09 22:13:09",0.124
2190560,willer,"2018-10-10 00:44:44",0.306
2188223,emptyewer,"2018-10-10 00:45:30",0.088
2193565,KMen,"2018-10-10 01:01:50",0.309
2190351,KnowThruConfocal,"2018-10-10 01:07:18",0.236
2184776,"Luis Andre Dutra e Silva","2018-10-10 01:28:57",0.262
2203794,Nobody,"2018-10-10 01:51:35",0.202
2188448,Brian,"2018-10-10 01:58:18",0.207
2184462,Cobra,"2018-10-10 02:08:44",0.392
2184625,"A team","2018-10-10 02:41:16",0.398
2190212,"Karl Heyer","2018-10-10 02:52:53",0.194
2190951,"Sachin Prabhu","2018-10-10 03:19:12",0.172
2190560,willer,"2018-10-10 03:29:20",0.317
2195545,"Craig Thomas","2018-10-10 03:51:18",0.037
2213447,"Arnold Kuo","2018-10-10 03:55:35",0.156
2206909,Asim,"2018-10-10 05:57:34",0.235
2277286,ProtsNOats,"2018-10-10 06:25:19",0.041
2184592,"Yu & Ding & Tang","2018-10-10 06:25:41",0.262
2184431,SouravSingh,"2018-10-10 06:34:44",0.262
2204367,LarsHulstaert,"2018-10-10 06:49:15",0.358
2183992,MT,"2018-10-10 07:00:33",0.337
2190560,willer,"2018-10-10 07:37:42",0.319
2185646,"Mathurin Aché","2018-10-10 07:43:19",0.295
2189001,HamzaFarhan,"2018-10-10 08:29:15",0.208
2192199,"Aleksey Alekseev","2018-10-10 08:45:03",0.306
2187330,"Vilen Jumutc","2018-10-10 08:50:04",0.262
2191394,"Joni Juvonen","2018-10-10 09:08:34",0.307
2202591,HOHOYAO,"2018-10-10 09:16:41",0.258
2202591,HOHOYAO,"2018-10-10 09:22:22",0.271
2219777,"Abhilash Awasthi","2018-10-10 09:32:03",0.262
2218593,UTmed_OTAKU,"2018-10-10 10:07:41",0.041
2190125,SmartSpotters,"2018-10-10 10:08:22",0.262
2248661,mozg,"2018-10-10 10:17:33",0.160
2192199,"Aleksey Alekseev","2018-10-10 11:15:28",0.330
2214552,resxl,"2018-10-10 11:36:31",0.144
2210393,"zhe zheng","2018-10-10 11:53:39",0.262
2184592,"Yu & Ding & Tang","2018-10-10 12:04:05",0.287
2202778,alanayu,"2018-10-10 12:18:38",0.398
2220591,"SASIKIRAN KARRI","2018-10-10 12:24:14",0.262
2191394,"Joni Juvonen","2018-10-10 12:55:41",0.350
2214998,"Sergey Akimov","2018-10-10 13:07:53",0.062
2190876,"Jilan Lee","2018-10-10 13:19:19",0.042
2183992,MT,"2018-10-10 13:35:52",0.352
2196474,MickCrog,"2018-10-10 13:40:57",0.110
2184592,"Yu & Ding & Tang","2018-10-10 13:47:29",0.291
2219077,dexter6855,"2018-10-10 13:53:41",0.142
2186633,"Guglielmo Camporese","2018-10-10 13:57:49",0.231
2218924,WHharvey,"2018-10-10 14:13:02",0.115
2192104,"Ashish Patel(阿希什)","2018-10-10 14:20:14",0.176
2214998,"Sergey Akimov","2018-10-10 14:20:46",0.075
2187330,"Vilen Jumutc","2018-10-10 14:21:20",0.324
2198212,"Wireless Infidelity","2018-10-10 15:28:01",0.166
2187570,"Mike ","2018-10-10 15:36:17",0.202
2210771,vdream,"2018-10-10 15:40:12",0.020
2193018,insight,"2018-10-10 15:56:52",0.019
2184458,"Rupesh Sreeraman","2018-10-10 16:02:56",0.262
2198125,sunhwan,"2018-10-10 16:33:38",0.054
2198125,sunhwan,"2018-10-10 16:39:30",0.073
2198125,sunhwan,"2018-10-10 16:40:22",0.092
2198125,sunhwan,"2018-10-10 16:40:56",0.113
2195805,"Fakhir Ali","2018-10-10 17:26:53",0.262
2210771,vdream,"2018-10-10 17:33:31",0.029
2188697,"Allen Goodman","2018-10-10 18:00:26",0.035
2188697,"Allen Goodman","2018-10-10 18:05:02",0.039
2188697,"Allen Goodman","2018-10-10 18:06:23",0.046
2188697,"Allen Goodman","2018-10-10 18:07:49",0.060
2188697,"Allen Goodman","2018-10-10 18:13:52",0.060
2221343,Saeid,"2018-10-10 18:52:54",0.035
2221343,Saeid,"2018-10-10 19:18:17",0.055
2193070,Oneiros,"2018-10-10 19:20:28",0.182
2194762,sgmiriuka,"2018-10-11 00:39:42",0.000
2207484,Nilesh,"2018-10-11 00:46:28",0.099
2190560,willer,"2018-10-11 00:49:18",0.408
2202591,HOHOYAO,"2018-10-11 01:05:54",0.340
2202591,HOHOYAO,"2018-10-11 01:07:26",0.355
2191767,522,"2018-10-11 02:02:21",0.318
2190951,"Sachin Prabhu","2018-10-11 02:03:00",0.174
2218924,WHharvey,"2018-10-11 02:31:49",0.166
2222284,daralthus,"2018-10-11 02:54:44",0.046
2190212,"Karl Heyer","2018-10-11 02:58:56",0.213
2184625,"A team","2018-10-11 03:14:19",0.428
2187987,"Pawan Jain","2018-10-11 03:35:49",0.216
2222284,daralthus,"2018-10-11 03:48:45",0.055
2188303,E.P.K,"2018-10-11 04:22:06",0.132
2188303,E.P.K,"2018-10-11 04:24:37",0.264
2190212,"Karl Heyer","2018-10-11 04:28:30",0.262
2190212,"Karl Heyer","2018-10-11 04:31:05",0.269
2190212,"Karl Heyer","2018-10-11 04:48:50",0.280
2277286,ProtsNOats,"2018-10-11 04:56:12",0.115
2189375,"Lassi Paavolainen","2018-10-11 05:03:07",0.398
2189375,"Lassi Paavolainen","2018-10-11 05:22:06",0.409
2214675,Kire,"2018-10-11 06:24:27",0.061
2222284,daralthus,"2018-10-11 06:37:26",0.067
2187570,"Mike ","2018-10-11 06:50:44",0.237
2202591,HOHOYAO,"2018-10-11 08:12:17",0.387
2188626,GeTi,"2018-10-11 08:21:02",0.058
2265997,"w & w & p","2018-10-11 08:37:40",0.122
2213286,wuekaggle,"2018-10-11 08:39:47",0.019
2218907,jps,"2018-10-11 08:45:30",0.206
2192684,OneEyedKings,"2018-10-11 10:17:35",0.071
2189001,HamzaFarhan,"2018-10-11 10:25:46",0.262
2189001,HamzaFarhan,"2018-10-11 11:25:14",0.270
2216766,"Christophe Klein","2018-10-11 11:25:48",0.091
2189001,HamzaFarhan,"2018-10-11 11:25:58",0.270
2196875,"Jonas Beyer","2018-10-11 11:27:25",0.000
2187330,"Vilen Jumutc","2018-10-11 11:35:03",0.348
2188808,"Daniel Möller","2018-10-11 11:39:47",0.089
2188808,"Daniel Möller","2018-10-11 11:46:28",0.091
2265997,"w & w & p","2018-10-11 12:16:27",0.148
2210564,ShedrickBridgeforth,"2018-10-11 12:24:36",0.246
2193018,insight,"2018-10-11 13:27:00",0.179
2205968,Yan_Z.,"2018-10-11 14:06:14",0.019
2192900,"Ricky Wong","2018-10-11 14:11:56",0.051
2300496,"[kaggler-ja] GPU4GFP","2018-10-11 14:23:41",0.109
2203783,"Данил Ахметов","2018-10-11 14:25:58",0.174
2194915,"Siarhei Fedartsou","2018-10-11 14:51:25",0.322
2196253,"Francisco de Abreu e Lima","2018-10-11 15:54:35",0.134
2205052,FerasOdeh,"2018-10-11 16:04:04",0.044
2190351,KnowThruConfocal,"2018-10-11 16:14:28",0.287
2193070,Oneiros,"2018-10-11 17:01:33",0.189
2186049,Marek,"2018-10-11 17:28:51",0.245
2196909,"Ayush Patel","2018-10-11 17:35:50",0.029
2196909,"Ayush Patel","2018-10-11 17:50:13",0.070
2205052,FerasOdeh,"2018-10-11 18:26:15",0.086
2218257,norsak,"2018-10-11 18:39:42",0.020
2205052,FerasOdeh,"2018-10-11 18:46:31",0.097
2188697,"Allen Goodman","2018-10-11 18:58:05",0.060
2188697,"Allen Goodman","2018-10-11 19:02:26",0.076
2188697,"Allen Goodman","2018-10-11 19:08:40",0.093
2218907,jps,"2018-10-11 20:04:42",0.304
2188955,"Rian Goossens","2018-10-11 20:54:15",0.161
2218257,norsak,"2018-10-11 21:03:19",0.028
2204970,"Arthur Stsepanenka","2018-10-11 21:05:36",0.357
2210564,ShedrickBridgeforth,"2018-10-11 21:25:56",0.250
2193180,tayfurr,"2018-10-11 21:45:34",0.142
2300496,"[kaggler-ja] GPU4GFP","2018-10-11 22:14:55",0.142
2192900,"Ricky Wong","2018-10-11 22:58:43",0.065
2300496,"[kaggler-ja] GPU4GFP","2018-10-11 23:52:22",0.158
2229509,"Bulat Zagidullin","2018-10-11 23:58:37",0.262
2227120,huiqin,"2018-10-12 00:32:31",0.177
